0, 178.84581072130817
1, 127.10595502861288
2, 98.37759607889409
3, 80.75881596817877
4, 83.29242866760173
5, 78.80603860024448
6, 78.92524194971666
7, 64.03781843993642
8, 62.597550708274994
9, 99.91937340430368
10, 50.5010462699231
11, 74.04993007669594
12, 65.13901911490092
13, 93.43456115671923
14, 53.123946037799676
15, 86.54945900095277
16, 57.343015166129454
17, 83.59591806933753
18, 63.497879724397485
19, 89.57309461599625
20, 57.8036659763123
21, 83.77854028114244
22, 69.89502592688147
23, 96.11750078796521
24, 50.87312834761936
25, 103.54205517675551
26, 61.2866347630173
27, 87.26822239651847
28, 78.91143724378341
29, 82.1485813657489
30, 82.14073952779019
31, 74.45558426376269
32, 112.84444272523166
33, 69.01842646787925
34, 89.03947954815601
35, 89.44852398362978
36, 81.55735460401601
37, 102.9361314398412
38, 90.70753630621539
39, 81.17651821818565
40, 97.36314178926706
41, 84.46115226512714
42, 90.52756672912034
43, 90.46895294432798
44, 92.14090732124986
45, 70.62875805793273
46, 104.34292023317762
47, 78.2719295417293
48, 74.60910378915557
49, 98.77053943941112
50, 75.35401680143282
51, 94.51441043385896
52, 78.2680701286084
53, 97.08004935063747
54, 83.63708290717989
55, 105.36704610610796
56, 91.51581206616397
57, 80.38423732927595
58, 108.65708214546764
59, 60.80527522994392
60, 93.33782590627588
61, 65.1276044754673
62, 107.40649826086381
63, 48.80478953391561
64, 83.74496381185315
65, 70.71239483524346
66, 79.77881466121951
67, 58.36949532877266
68, 75.51018071449211
69, 57.6424082172969
70, 93.15476500945088
71, 50.44621315878933
72, 105.28627116897539
73, 58.50516053261807
74, 92.79564179586303
75, 72.29690420472285
76, 105.4010469640817
77, 76.95391393336884
78, 93.84538325166574
79, 79.54383341148025
80, 85.48006860732637
81, 77.96123474655175
82, 89.12898926323079
83, 85.93001987483339
84, 89.25303590385228
85, 79.65354743604925
86, 79.84885219788498
87, 100.07052754140739
88, 68.89831092903012
89, 100.02992447393599
90, 83.52676725775764
91, 84.72611491091395
92, 94.88149357244119
93, 95.00900227186666
94, 85.16369092571757
95, 92.86265522770508
96, 92.4742785533682
